Original,Filtered
16880.28913813499,1190.537983199071
16993.067333959305,1224.5434280056286
17095.4339446079,1258.2273082567901
17183.98874882792,1291.0520174454396
17257.31951293504,1322.7429110878693
17315.81803001677,1353.3048831085903
17361.86121092115,1382.9758086840222
17400.04933331983,1412.1271246651659
17436.975559466406,1441.1319120342716
17480.09343036088,1470.228943698218
17535.64226967583,1499.4152003433337
17606.131615684248,1528.396979345406
17688.333518773772,1556.6193040989774
17772.851057960877,1583.375182281543
17845.994992360076,1607.973373056627
17893.95435388124,1629.9213328522337
17908.31472686209,1649.0659655691745
17891.19686663208,1665.6350842080733
17857.99210646016,1680.1404217166346
17836.06318334875,1693.137032404711
17858.83961864607,1704.8769842675597
17956.200929876773,1714.9360979255596
18143.46325189001,1721.9184552565207
18412.17478829576,1723.3441109393166
18725.91119561637,1715.7964051154563
19023.230122442303,1695.3501043552853
19228.102219803397,1658.2319926677255
19265.974699667247,1601.5988150346109
19081.7805304712,1524.2721508831305
18655.27289791309,1427.260339434203
18009.394377898305,1313.9299379527583
17208.973989759757,1189.7584088316744
16349.492460879756,1061.6905434076937
15538.297998054612,937.2115695969431
14872.738353933735,823.3169670922867
14420.584702143116,725.5849630435223
14207.576572755568,647.5349850221033
14215.050323840918,590.3890552950448
14387.946953920737,553.2597166362316
14650.780759621462,533.6912147148472
14927.14923392781,528.4047562884973
15157.622580132303,534.0623666471232
15311.541292062717,547.8750814841552
15390.130789799712,567.9351069006818
15420.83818781661,593.2322047964564
15445.179323795888,623.3994408495263
15503.989444752264,658.2999278887635
15624.389399865004,697.5977061110925
15811.96412704819,740.4461884165679
16049.911649672717,785.3820682532566
16304.81531950162,830.4462271451712
16536.845974546213,873.4858812405314
16711.122764712625,912.5428975712668
16806.902918609907,946.2145338723552
16822.16987487281,973.8879148342764
16772.711858417664,995.7915851681337
16686.439336448362,1012.8623917081975
16594.98930419995,1026.476900467525
16525.258580970713,1038.1290699865613
16493.28142432171,1049.141995860446
16501.952098181064,1060.4816848584358
16542.815295520108,1072.7032381281515
16600.913664880176,1086.0174883725242
16660.856657218326,1100.4324522352392
16712.076442070138,1115.90857640462
16751.681010043932,1132.4727731045336
