Tran,San,Gia_tri_PPG,Truc_0
300.0,-300.0,2064.34,0.0
300.0,-300.0,1715.17,0.0
300.0,-300.0,1384.53,0.0
300.0,-300.0,1048.66,0.0
300.0,-300.0,739.86,0.0
300.0,-300.0,425.11,0.0
300.0,-300.0,113.89,0.0
300.0,-300.0,-181.2,0.0
300.0,-300.0,-446.42,0.0
300.0,-300.0,-669.23,0.0
300.0,-300.0,-840.77,0.0
300.0,-300.0,-943.18,0.0
300.0,-300.0,-985.95,0.0
300.0,-300.0,-975.93,0.0
300.0,-300.0,-906.91,0.0
300.0,-300.0,-807.65,0.0
300.0,-300.0,-692.58,0.0
300.0,-300.0,-576.12,0.0
300.0,-300.0,-472.89,0.0
300.0,-300.0,-395.07,0.0
300.0,-300.0,-352.69,0.0
300.0,-300.0,-352.12,0.0
300.0,-300.0,-395.4,0.0
300.0,-300.0,-474.73,0.0
300.0,-300.0,-586.03,0.0
300.0,-300.0,-717.37,0.0
300.0,-300.0,-854.18,0.0
300.0,-300.0,-980.03,0.0
300.0,-300.0,-1079.92,0.0
300.0,-300.0,-1139.66,0.0
300.0,-300.0,-1149.88,0.0
300.0,-300.0,-1105.64,0.0
300.0,-300.0,-1007.81,0.0
300.0,-300.0,-853.09,0.0
300.0,-300.0,-657.11,0.0
300.0,-300.0,-431.3,0.0
300.0,-300.0,-189.81,0.0
300.0,-300.0,53.73,0.0
300.0,-300.0,286.2,0.0
300.0,-300.0,498.04,0.0
300.0,-300.0,680.53,0.0
300.0,-300.0,830.21,0.0
300.0,-300.0,945.71,0.0
300.0,-300.0,1030.51,0.0
300.0,-300.0,1086.69,0.0
300.0,-300.0,1118.34,0.0
300.0,-300.0,1126.99,0.0
300.0,-300.0,1113.27,0.0
300.0,-300.0,1074.9,0.0
300.0,-300.0,1007.84,0.0
300.0,-300.0,904.22,0.0
300.0,-300.0,761.04,0.0
300.0,-300.0,572.19,0.0
300.0,-300.0,336.39,0.0
300.0,-300.0,55.3,0.0
300.0,-300.0,-265.59,0.0
300.0,-300.0,-617.06,0.0
300.0,-300.0,-986.46,0.0
300.0,-300.0,-1360.59,0.0
300.0,-300.0,-1725.85,0.0
300.0,-300.0,-2072.92,0.0
300.0,-300.0,-2390.79,0.0
300.0,-300.0,-2676.32,0.0
300.0,-300.0,-2929.48,0.0
300.0,-300.0,-3150.94,0.0
300.0,-300.0,-3345.65,0.0
300.0,-300.0,-3518.12,0.0
300.0,-300.0,-3671.42,0.0
300.0,-300.0,-3806.87,0.0
300.0,-300.0,-3922.15,0.0
300.0,-300.0,-4016.11,0.0
300.0,-300.0,-4081.4,0.0
300.0,-300.0,-4113.38,0.0
300.0,-300.0,-4109.24,0.0
300.0,-300.0,-4069.06,0.0
300.0,-300.0,-3995.97,0.0
300.0,-300.0,-3898.52,0.0
300.0,-300.0,-3787.9,0.0
300.0,-300.0,-3678.6,0.0
300.0,-300.0,-3584.51,0.0
300.0,-300.0,-3506.34,0.0
300.0,-300.0,-3456.26,0.0
300.0,-300.0,-3430.48,0.0
300.0,-300.0,-3426.03,0.0
300.0,-300.0,-3433.48,0.0
300.0,-300.0,-3439.57,0.0
300.0,-300.0,-3431.5,0.0
300.0,-300.0,-3397.7,0.0
300.0,-300.0,-3330.85,0.0
300.0,-300.0,-3231.1,0.0
300.0,-300.0,-3100.69,0.0
300.0,-300.0,-2948.88,0.0
300.0,-300.0,-2787.78,0.0
300.0,-300.0,-2630.88,0.0
300.0,-300.0,-2488.21,0.0
300.0,-300.0,-2368.82,0.0
300.0,-300.0,-2275.7,0.0
300.0,-300.0,-2204.62,0.0
300.0,-300.0,-2146.86,0.0
300.0,-300.0,-2091.72,0.0
300.0,-300.0,-2023.6,0.0
300.0,-300.0,-1926.58,0.0
300.0,-300.0,-1802.33,0.0
300.0,-300.0,-1636.16,0.0
300.0,-300.0,-1429.36,0.0
300.0,-300.0,-1188.7,0.0
300.0,-300.0,-926.27,0.0
300.0,-300.0,-655.88,0.0
300.0,-300.0,-392.46,0.0
