Original,Filtered
-56378.16673621246,-3557.744731787816
-56430.94495197134,-3592.959296631094
-56474.21913298916,-3607.098056244017
-56504.297915913376,-3599.991162665044
-56515.392518806,-3571.3220270589136
-56502.56375533931,-3521.6055161746035
-56464.901065400016,-3453.373612726242
-56407.60190985598,-3371.955653746145
-56342.04028959194,-3285.423962030701
-56283.66628453218,-3203.6141687275167
-56248.38428110081,-3136.4887995190293
-56248.62062387554,-3092.35777928331
-56290.40773968865,-3076.513623647056
-56372.44308427031,-3090.673864407316
-56487.36853350647,-3133.3194042004106
-56624.72119557316,-3200.6961805799338
-56774.42812744064,-3288.033418164954
-56929.56451040434,-3390.505330155203
-57087.42423137211,-3503.629988394163
-57248.63537168788,-3623.0878300154764
-57414.831236933,-3744.232006126674
-57585.96290028407,-3861.7300557068697
-57758.48694187932,-3969.7442051256994
-57925.31826665916,-4062.827804485448
-58077.72393602695,-4137.371691752513
-58208.5190139004,-4193.113445610043
-58315.3239175768,-4234.063767618414
-58402.50048049984,-4268.294604074817
-58480.78381655821,-4306.369691654537
-58564.44408531693,-4358.679829421334
-58666.76298932172,-4432.404982205687
-58795.33823521164,-4529.085580721636
-58948.94572588045,-4643.723021272262
-59117.275733506125,-4765.926059126258
-59283.920675783134,-4882.978199210011
-59431.83420807613,-4984.019345788496
-59549.50633958405,-5064.045153268035
-59635.67010431339,-5126.3187165612
-59700.66467217822,-5182.1390028432015
-59763.57222563864,-5247.649902693347
-59845.62543574408,-5338.2996173424535
-59961.70751496619,-5462.391719120798
-60112.58632017503,-5615.634689960918
-60280.53808433728,-5778.520384296553
-60430.17473140508,-5917.725221873949
-60514.820105066414,-5991.6834563294715
-60487.121154484186,-5959.313531264349
-60311.240266091176,-5789.92019533622
-59973.37422376109,-5471.831447480297
-59487.679324228026,-5017.510094643745
-58895.86108920296,-4463.672727674646
-58260.36437929845,-3866.148316388402
-57652.78374097587,-3290.493766948882
-57140.32155370337,-2800.4119433446026
-56773.52494733459,-2446.52163952959
-56578.054882502445,-2257.8906121094847
-56552.06486836488,-2238.0210104952544
-56669.26997486071,-2365.883612142088
-56886.40609576226,-2601.4320646521733
-57152.8895425828,-2894.088733584265
-57420.27584844139,-3192.1949396412488
-57649.55907928408,-3451.440661006598
-57815.23233307821,-3640.7681131452605
-57906.03054646546,-3745.003989473652
-57923.09019874546,-3764.289636329519
-57876.68544381326,-3711.0379904730435
-57782.68894446273,-3605.5147514493588
-57659.560007270135,-3471.182812070748
-57526.17547529006,-3330.7207571680387
-57400.39548131642,-3203.2461856362106
-57298.037802524326,-3102.8756883318756
-57231.957995812525,-3038.4416387524498
-57211.13002579863,-3014.015331457198
-57239.86371111401,-3029.8544641909198
-57317.445948635446,-3083.458450505878
-57438.47464227842,-3170.521187381884
-57593.96852802752,-3285.6714459326636
-57773.06611924191,-3422.9639921758776
-57964.89263879145,-3576.1321343868826
-58160.08544055473,-3738.6497341272757
-58351.57472396315,-3903.6900588320586
-58534.48686494568,-4064.107997449488
-58705.37006715811,-4212.592859676663
-58861.2032688792,-4342.116237078459
-58998.72980929203,-4446.71727237844
-59114.51344800372,-4522.533751013618
-59205.79106144853,-4568.838196773243
-59271.81609693809,-4588.730971360165
-59315.0994424399,-4589.135306254672
-59341.88822987431,-4579.865728320778
-59361.427433512734,-4571.7901296140035
-59383.97336848057,-4574.414749282929
-59418.02992728787,-4593.491298944352
-59467.67286257464,-4629.370291525829
-59530.94945751761,-4676.729761493587
-59600.11012970525,-4725.9837650614145
-59663.88376346556,-4766.188840870099
-59711.30832366807,-4788.75456661152
-59736.00164790291,-4790.892190217148
-59739.43318232316,-4777.646767522799
-59731.88509796103,-4761.62392849858
-59730.38049513864,-4760.10736698863
-59753.76346059205,-4790.025805246043
-59816.07757208252,-4861.953985815612
-59920.10000586608,-4974.79423540127
-60053.09492558804,-5112.813910618634
-60186.437616007366,-5246.255366579649
-60279.8028418804,-5335.876194203692
-60289.35088541552,-5340.731394948038
-60178.139692525285,-5227.559745440244
-59926.20216809563,-4979.5588219040155
-59537.611150391866,-4602.311965834325
-59042.48056507576,-4125.20275583777
-58493.07500290396,-3597.690422037487
-57954.69692849946,-3081.061420742797
-57493.37831814135,-2637.3932065643576
-57163.24676740464,-2318.1681850718946
-56996.5219106734,-2155.0714655322586
-56998.41098790708,-2154.9708711603444
-57147.90544807502,-2300.056335685813
-57403.99088390494,-2552.8804229241096
-57715.48088900652,-2864.9149084395385
-58031.91518677654,-3186.5039117386054
-58312.905789285534,-3475.9207426665
-58533.94307022372,-3705.6359204996634
-58687.769204788674,-3864.7379578546174
-58781.65005276896,-3957.470730034608
-58831.88364698827,-3998.783266393542
-58857.41202080928,-4008.396838854388
-58874.35606785133,-4005.053294584295
-58892.74765288103,-4002.3227632702633
-58915.90449716448,-4006.742506848582
-58942.05651356625,-4018.330097499661
-58967.236859771554,-4032.8734995494347
-58988.24069835498,-4045.010432856902
-59004.64333738847,-4051.0441659150188
-59019.34158385805,-4050.67836727904
-59037.65180431674,-4047.2851926578014
-59065.47080923801,-4046.8026218376513
-59107.244484010494,-4055.7484928583863
-59164.45094212848,-4079.042973449354
-59235.043919363154,-4118.31666133092
-59313.93610818927,-4171.180992502502
-59394.26851538781,-4231.629854824338
-59469.01455805553,-4291.42201672244
-59532.44774694156,-4342.047344188267
-59581.131825426666,-4376.758106542404
-59614.29748082563,-4392.162900596381
-59633.66216393037,-4389.01307180612
-59642.864548807695,-4372.0160815829095
-59646.703498936695,-4348.735830158822
-59650.31936397137,-4327.839954109225
-59658.386453366285,-4317.093526912146
-59674.35117904211,-4321.555765472677
-59699.7735544532,-4342.402404006601
-59733.89362820052,-4376.674557164683
-59773.59903719421,-4418.061181893262
-59813.95796218614,-4458.586891702256
-59849.3681573748,-4490.84405521061
-59875.169651028096,-4510.231343770549
-59889.33602705179,-4516.592735453801
-59893.69433267838,-4514.728260946152
-59894.11704134083,-4513.476421638365
-59899.33137465056,-4523.413418826963
-59918.37765045605,-4553.601372737222
-59957.21988799536,-4608.145922019612
-60015.41610759332,-4683.491790576909
-60083.937396255984,-4767.321841471177
-60145.08027979002,-4839.615770035568
-60174.940875284745,-4875.922837146052
-60148.21713902173,-4852.324901867512
-60044.37303264048,-4751.062707105682
-59853.66320449292,-4565.515741627378
-59581.36819014517,-4303.261404423305
-59248.91058151212,-3986.3090957771883
-58891.2573577031,-3648.23393577325
-58550.97070462167,-3328.6714652652236
-58270.183201963,-3066.289845759348
-58082.37233128564,-2891.7548663205685
-58005.91105272434,-2822.234429628761
-58040.93443581478,-2858.6386453729056
-58170.20648749722,-2986.1470591512357
-58363.63955869508,-3177.802634138211
-58585.20641259109,-3400.2524579953556
-58800.446714778845,-3620.264897165244
-58982.74326457184,-3810.558403815389
-59117.01375403161,-3953.7465227253247
-59200.265783024974,-4043.747812497026
-59239.3442027089,-4084.6706800080838
-59246.900699289865,-4087.781911380817
-59236.94676942025,-4067.553215839554
-59221.25208932859,-4037.8703896668894
-59207.39617435666,-4009.2895308158763
-59198.6502407287,-3987.817781299932
-59195.27409222951,-3975.2151562821446
-59196.44121071516,-3970.3994987067117
-59201.94423016783,-3971.29602029133
-59213.06274308146,-3976.4534920750266
-59232.3811788972,-3985.9302173825986
-59262.76741974571,-4001.258485905159
-59306.01509019288,-4024.6224951128474
-59361.72973521538,-4057.632932845109
-59426.89943349029,-4100.185714060719
-59496.309849879806,-4149.835468250316
-59563.655777156106,-4201.927499989504
-59622.97671064759,-4250.480932549561
-59669.97090658454,-4289.578899711797
-59702.82458689597,-4314.8665900488395
-59722.3803612196,-4324.724024219013
-59731.68253740793,-4320.77085357308
-59735.09978891698,-4307.544829132611
-59737.29526763701,-4291.420867362029
-59742.28948107133,-4279.043410848968
-59752.77775873236,-4275.678521178241
-59769.77037472043,-4283.921001975505
-59792.55794205474,-4303.108957359827
-59818.97868857093,-4329.622985309026
-59845.9596900832,-4358.020547810438
-59870.29183762712,-4382.731437740663
-59889.5503213469,-4399.872681484222
-59902.99110009369,-4408.675468761197
-59912.1710588942,-4412.076854979489
-59921.0062621793,-4416.2110958604935
-59935.04888181712,-4428.805516483584
-59959.94558900039,-4456.7842259119525
-59999.30888390041,-4503.636125842639
-60052.50784430495,-4567.2406245094035
-60113.06452402325,-4638.815834353643
-60168.33148008928,-4703.447753547498
-60200.88661661996,-4742.308399149632
-60191.64593943901,-4736.2515896401865
-60124.1745550077,-4670.089240811478
-59989.22787881372,-4536.602648653208
-59788.334164506414,-4339.309955409713
-59535.33411615212,-4093.220433314515
-59255.22952133411,-3823.2239704287967
-58980.3564267964,-3560.2982093771666
-58744.61168723272,-3336.237463942675
-58577.01525851544,-3177.983956903456
-58496.1167487561,-3102.7717279107724
-58506.576395705546,-3115.1356402130154
-58598.71176430111,-3206.424689684694
-58751.05118941432,-3356.8896809145867
-58935.18692528835,-3539.8314535556146
-59121.68289256255,-3726.8429921338184
-59285.60625031652,-3892.968416159131
-59410.45422189125,-4020.6815107049515
-59489.757754604885,-4101.927474581287
-59526.29877949588,-4137.977962226675
-59529.484030496,-4137.385118079167
-59511.81161492111,-4112.746464705763
-59485.45980687271,-4077.205482338663
-59459.82738240571,-4041.5705745617365
-59440.45597024058,-4012.6666636905175
-59429.30607531874,-3993.1275195456546
-59425.98021046034,-3982.4143739538554
-59429.2871758742,-3978.526120019712
-59438.552879794006,-3979.7314519341144
-59454.27056991745,-3985.7292001795518
-59477.9650324726,-3997.8932327632106
-59511.42464181126,-4018.597017119383
-59555.649531284114,-4049.9324031332826
-59609.92965151705,-4092.339549124823
-59671.39996016975,-4143.69083134941
-59735.25601900951,-4199.216871764758
-59795.60725860916,-4252.37872907652
-59846.75421912277,-4296.467527932098
-59884.548216182666,-4326.454072198129
-59907.45548273803,-4340.500069452193
-59917.01022100684,-4340.618755374386
-59917.48845359311,-4332.218052230225
-59914.83636520692,-4322.602939943804
-59915.0969386544,-4318.851364344556
-59922.74465687924,-4325.7030038489065
-59939.40868099516,-4344.13551205353
-59963.40633535295,-4371.1259235443
-59990.31449349043,-4400.747426829021
-60014.51252612002,-4426.33050339166
-60031.30801918839,-4443.0484529795385
-60039.00393461245,-4450.089360209513
-60040.17712526567,-4451.624871919859
-60041.57262751493,-4456.086807213944
-60052.37280454197,-4473.745733613507
-60081.097505613056,-4513.120817651143
-60131.89185806421,-4577.181021127135
-60201.30025523355,-4660.486005475109
-60276.6705436301,-4748.283343856877
-60337.02218539295,-4818.136791341977
-60356.5942995447,-4844.009131685002
-60310.51677230776,-4802.030863302043
-60181.34153814672,-4676.6445910059765
-59964.75677025406,-4465.58638615355
-59672.84025812375,-4182.333780398569
-59333.72095369548,-3855.1940393341124
-58987.3968991364,-3522.999753781738
-58678.470112513525,-3228.22136892546
-58447.418255412966,-3008.976581328256
-58322.47465253609,-2891.732428593199
-58314.088540951314,-2886.36582126927
-58413.30183377061,-2984.6983880839416
-58594.379215998415,-3162.790492971595
-58820.945160141135,-3386.3816732842383
-59054.01734856956,-3618.1328765296744
-59259.9181796078,-3824.9465950710023
-59416.19197622668,-3983.7050653853553
-59514.29517275368,-4084.2450482421464
-59558.75500436723,-4129.141248587058
-59563.43404308215,-4130.690298430102
-59546.2294190769,-4106.153751993929
-59523.80011986077,-4072.6620626322742
-59507.713937780514,-4043.1276946564385
-59502.836406565846,-4024.1027410936435
-59508.04209575285,-4015.8808401656456
-59518.64742064366,-4014.4766537650708
-59529.53341634241,-4014.609616478665
-59537.848625987484,-4012.6076357485
-59544.44423475641,-4008.2743696224
-59553.68498609716,-4005.173045709054
-59571.83239648139,-4009.3325752123233
-59604.64171570716,-4026.9031173915228
-59655.02729564245,-4061.619488898563
-59721.58872090624,-4112.97596488069
-59798.48937081901,-4175.769040047738
-59876.74404900616,-4241.209200437042
-59946.53597787998,-4299.2849918201255
-59999.87205883773,-4341.6463902044825
-60032.78247088683,-4364.090896263685
-60046.400926748494,-4367.843770880795
-60046.58441669956,-4359.192042522865
-60042.15649154752,-4347.5479947720405
-60042.26712739285,-4342.5221213672585
-60053.640541761,-4350.919251602736
-60078.54653949437,-4374.625331066364
-60114.15237413873,-4410.100578167904
-60153.52754293458,-4449.705368323447
-60188.0799732716,-4484.501616890489
-60210.73476618377,-4507.672276640117
-60218.86801880912,-4517.444113855516
-60215.98326384807,-4518.476390586195
-60211.40424466668,-4521.085313323713
-60217.80117813589,-4538.306215527075
-60247.03218799053,-4581.474843534885
-60305.37662243684,-4655.53504162767
-60389.57364825213,-4755.486752054907
-60485.02499623276,-4865.194725118664
-60567.04960161824,-4959.215964647619
-60605.28801433558,-5007.511735848939
-60570.451475752416,-4982.099070316068
-60441.85295771315,-4864.092900559754
-60213.78154205129,-4649.370281767508
-59898.92710004745,-4351.32958786412
-59527.723004995,-3999.87269958338
-59143.48963418518,-3636.645388992096
-58794.36050189086,-3307.49676317791
-58523.8431261809,-3053.820197909669
-58362.25965544936,-2904.730236977214
-58321.10721092219,-2871.8348637111008
-58391.627957525234,-2947.7317003595654
-58547.79441204552,-3108.4559093853572
-58752.801720761294,-3319.1715292825097
-58967.324342756,-3541.666167154708
-59157.46053755247,-3741.86140735827
-59300.52382054301,-3895.6617651152346
-59387.54793573997,-3991.984438847608
-59422.32540810989,-4032.5859147216497
-59417.712821069086,-4029.1151593761915
-59390.55686657943,-3998.462616449687
-59356.77603078506,-3957.783658699341
-59327.86553263425,-3920.4963739908503
-59309.502633755816,-3894.1369097727024
-59302.2235741579,-3880.340300222489
-59303.540605358925,-3876.5856537707914
-59310.53461505752,-3878.8785625140854
-59321.96071758272,-3884.360383718202
-59339.19940826051,-3892.965861252824
-59365.84966361469,-3907.6375579543137
-59406.23257170349,-3933.117464537802
-59463.411996696224,-3973.8127566269577
-59537.45604343927,-4031.5312755813925
-59624.54919548255,-4103.91825030629
-59717.27594417296,-4184.195105576101
-59806.03200957309,-4262.379615062795
-59881.1862805572,-4327.685682818878
-59935.40219825932,-4371.408700379943
-59965.48048876588,-4389.419754081748
-59973.20757503547,-4383.477615219958
-59964.949336641184,-4360.900398236408
-59950.05500398061,-4332.623785754533
-59938.45250045356,-4310.167227571224
-59938.05017578338,-4302.384450273756
-59952.64852927564,-4312.9778419592785
-59980.97610700018,-4339.5664868197455
-60017.20074628566,-4374.6587490841475
-60052.87884583709,-4408.311890929665
-60079.880551337454,-4431.726639337174
-60093.48241485191,-4440.685417978832
-60094.66343710772,-4437.711643256157
-60090.75169607566,-4432.132347166317
-60093.95560560628,-4437.798910480768
-60117.90169179487,-4468.910207848356
-60172.93966793271,-4534.995301172094
-60261.47574723979,-4636.4657999377505
-60374.78130857567,-4762.121759102347
-60492.49488310686,-4889.57160187563
-60585.40662407977,-4988.800075848325
-60621.2296608524,-5028.273601002067
-60572.16070887674,-4982.237363269432
-60422.38566373823,-4837.441529156456
-60173.51204537764,-4597.564585769208
-59846.30203881226,-4284.091544348096
-59477.96438736697,-3933.2397490372136
-59115.413150864864,-3589.4939935472385
-58805.99473553161,-3297.162754289543
-58587.90587690408,-3091.873096549176
-58482.64947174191,-2993.9473188791985
-58491.35945065163,-3005.1414316525706
-58595.80775194022,-3109.396227050039
-58763.67673212854,-3277.274879519286
-58956.59104042568,-3472.89203560923
-59138.76025084406,-3661.5999967488
-59284.05635866086,-3816.6164194962535
-59379.92105095658,-3923.157549980382
-59427.47286889668,-3979.3610207455845
-59438.26137388298,-3994.1364424143094
-59428.97599586473,-3982.8380476889797
-59415.82861362984,-3962.1177624530233
-59410.20809514541,-3945.385548175729
-59416.63538605401,-3939.986839843124
-59433.24024117868,-3946.61934633877
-59454.20260336707,-3960.835141768464
-59473.080848016274,-3975.9027606966742
-59485.81970277234,-3985.989033682369
-59492.48603231288,-3988.630374234343
-59497.2998304541,-3985.7705121968547
-59507.12008822004,-3983.136383672474
-59529.01944157026,-3988.250359897712
-59567.80595185661,-4007.7807825727273
-59624.28613369854,-4045.104298932605
-59694.7657494391,-4098.856247373742
-59771.87203981791,-4162.921741607085
-59846.39075794451,-4227.874835768318
-59909.55237587496,-4283.440229130017
-59955.12924248358,-4321.255563505438
-59980.81242082029,-4337.132691823564
-59988.56719946882,-4332.1694487577815
-59983.94379316473,-4312.399818471274
-59974.57066786205,-4287.090919798141
-59968.23174043044,-4266.180234548889
-59971.00058833594,-4257.588771227393
-59985.87521894327,-4265.179182484083
-60012.23825833331,-4287.943912030351
-60046.28330089471,-4320.658081936119
-60082.32578356309,-4355.810977250785
-60114.69393785903,-4386.254113746101
-60139.71579988281,-4407.777587652069
-60157.23400882143,-4420.815803701341
-60171.13038432786,-4430.698401471904
-60188.54505497911,-4446.251709349142
-60217.80521915192,-4477.021289917713
-60265.466029662166,-4529.803986767737
-60333.20542184397,-4605.43263334623
-60415.49220025352,-4696.770626921118
-60498.87822642306,-4788.629407516488
-60563.4310760526,-4859.869424573715
-60586.2835648409,-4887.3917402222905
-60546.66620809348,-4851.212223729328
-60431.28470850489,-4739.469405400805
-60238.66968295871,-4552.147613993642
-59981.25781620076,-4302.530144244067
-59684.45673889767,-4015.887224205542
-59382.684069603005,-3725.537077936402
-59113.15624011659,-3467.0415179543447
-58908.81532327494,-3271.7546410574532
-58792.03906659243,-3161.1172888464
-58770.60413901554,-3142.9335431069976
-58836.80766818624,-3210.4141820285136
-58969.85581483706,-3344.135919648583
-59140.82253738143,-3516.4012720208684
-59318.88768177207,-3696.9552365207933
-59477.33399137759,-3858.749080766005
-59597.96060372704,-3982.497568420737
-59673.08186633141,-4059.1303840598107
-59704.96046513236,-4089.792655923658
-59703.17545701485,-4083.6565561826233
-59680.87489662167,-4054.310468065028
-59651.00946930572,-4015.7706917095124
-59623.484146978975,-3979.153162786052
-59603.77965389079,-3950.7666075523393
-59593.11834848795,-3931.931731877978
-59589.82269407575,-3920.3259346197856
-59591.24315567281,-3912.2398666141253
-59595.5702923025,-3904.9206537414184
-59602.97680069009,-3898.2168636491433
-59615.798707305104,-3895.010438964081
-59637.775761271965,-3900.334548801608
-59672.644915813005,-3919.508140188328
-59722.55470649557,-3955.939118065381
-59786.81001468268,-4009.363144233718
-59861.364597606414,-4075.1593429419136
-59939.27917800091,-4145.054114325298
-60012.10146112714,-4209.087444956844
-60071.860603467474,-4258.303989028104
-60113.16669740064,-4287.371086583854
-60134.8229010685,-4296.303256744637
-60140.43172515195,-4290.704412779123
-60137.70909304959,-4280.365674939824
-60136.56841444418,-4276.556980837107
-60146.41630506855,-4288.775075470946
-60173.40018177567,-4321.924323797433
-60218.45785538809,-4374.831865560954
-60276.8740259542,-4440.639715012273
-60339.65400271809,-4509.064791073499
-60396.47057324456,-4569.929129711995
-60439.38512364751,-4616.9137681396005
-60466.17187761568,-4650.327775681396
-60482.03786523608,-4677.879181599785
-60498.88817606467,-4712.955467872946
-60531.97479888081,-4770.636942525605
-60594.60429026002,-4862.379112117331
-60692.3098940076,-4990.800129895283
-60818.26830136741,-5146.135010805889
-60951.59910422091,-5305.606495579164
-61059.51740905637,-5436.272169984725
-61103.27473689622,-5501.00886174872
-61046.708554795005,-5466.426243276962
-60865.36121854465,-5310.902573159405
-60553.80132863908,-5030.7821016803
-60129.111765190086,-4643.124788180244
-59629.43146689443,-4184.177417110568
-59107.7025909028,-3703.746120465924
-58622.02170436738,-3256.633267158842
-58224.87038370788,-2893.001593109251
-57953.75179885335,-2649.765485051846
-57825.33120516435,-2544.827738509164
-57834.20605594816,-2575.2622076395246
-57956.21177527716,-2719.5844059325364
-58155.05683598281,-2943.307004815878
-58390.38047553116,-3206.286307098979
-58625.2033985054,-3470.092259088985
-58831.17826137028,-3703.8221485502113
-58990.86274161155,-3887.3444151823383
-59097.15422724677,-4011.7242005590274
-59150.76447658077,-4077.3241154811344
-59156.976304309545,-4090.591848941302
-59122.854348091074,-4060.717446606141
-59055.660302760494,-3997.1518269952717
-58962.631010085504,-3908.5148292828867
-58851.72940327512,-3802.8499820861452
-58732.64732521667,-3688.690005310076
-58617.30680490667,-3576.1329438938365
-58519.35218987721,-3477.166541662877
-58452.53953734961,-3404.7933588357205
-58428.36099715239,-3370.989678659276
-58453.5520389907,-3384.0151179916015
-58528.22808390296,-3445.9145491806526
-58645.26678483371,-3551.106758328401
-58791.239947599664,-3686.7070724072464
-58948.798253597735,-3834.7498665229054
-59100.029424526976,-3975.9027352216963
-59230.04157941433,-4093.772636128115
-59329.932371718445,-4178.652871360386
-59398.41327416429,-4229.639582994891
-59441.64933256582,-4254.452681063144
-59471.28983402326,-4266.925399226984
-59501.117603801125,-4282.803405453559
-59543.12967170874,-4315.0194989812235
-59604.07564235688,-4369.818534841693
-59683.4439937339,-4444.9191091373095
-59773.574479556686,-4530.346300498791
-59862.03123673357,-4611.79545653806
-59935.7165712314,-4675.606676172926
-59985.61471379505,-4713.87422776066
-60010.71670010107,-4728.063791907524
-60019.73426899973,-4729.834971738836
-60029.70715329571,-4738.504117022831
-60061.45377961083,-4775.545803123826
-60132.798628370525,-4857.455386730536
-60251.34075972947,-4988.909584523184
-60408.928555850696,-5158.268878758714
-60579.79495790306,-5336.99984809234
-60723.47837581457,-5483.651317698789
-60792.39143846648,-5551.829892792649
-60742.54277330197,-5500.502956039873
-60544.86626948545,-5304.220844819163
-60194.20661384503,-4960.712917645151
-59713.41689738273,-4493.836437593662
-59151.1749153358,-3950.9260001994894
-58573.72297101298,-3394.937047727801
-58052.33908850444,-2893.0519815536036
-57649.49642029758,-2504.2877273922086
-57407.02590804141,-2268.8812228972693
-57339.0623449665,-2201.774536412143
-57431.27354766176,-2291.498961952964
-57646.225205314586,-2504.441257365837
-57933.18835411979,-2793.211470985278
-58239.68297995504,-3106.9436658237178
-58521.82977406872,-3401.060909514844
-58751.167950636285,-3644.371717213177
-58916.77041528156,-3822.2122634519505
-59022.8680052916,-3935.4519324939565
-59083.368670852025,-3996.2295227733493
-59115.30577070073,-4022.0079274391396
-59133.235183121054,-4029.759281836022
-59145.99973643307,-4031.802262529953
-59156.337546040406,-4034.135181536685
-59162.85296206987,-4037.2691808914806
-59163.19126378505,-4038.8201563181556
-59157.03783344508,-4036.6742930530445
-59147.81350897554,-4031.5046507557863
-59142.5264111412,-4027.7620132994543
-59149.93977064365,-4032.85682007634
-59177.78946747356,-4054.8898721210758
-59230.06413029371,-4099.775596800169
-59305.2862693617,-4168.789851415073
-59396.36375792234,-4257.420096507803
-59492.06016167495,-4355.961826094576
-59579.63392694159,-4451.737110305793
-59647.86757255969,-4532.290397063816
-59689.63055689207,-4588.604449448482
-59703.29218097776,-4617.368528542765
-59692.65406433436,-4621.620786679432
-59665.49359360705,-4609.585157004948
-59631.18295829001,-4592.075827156763
-59598.079474050464,-4579.280701107784
-59571.422452655774,-4577.925399219309
-59552.317701668006,-4589.702106276514
-59538.08568431925,-4611.455360154195
-59523.86708936742,-4637.064327706572
-59505.01280267498,-4660.412162596977
-59479.52443197497,-4678.453783228613
-59449.732475919714,-4693.304117209452
-59422.539185877744,-4712.508422385155
-59407.90075177322,-4747.1690797939755
-59415.7134207224,-4808.252230354187
-59451.78032838915,-4902.000539767609
-59513.93024771011,-5025.757465798083
-59589.50331018587,-5165.54036590143
-59655.23130759399,-5296.352340780895
-59680.02739372611,-5385.567431449434
-59630.46255060373,-5398.920966718152
-59477.92956406954,-5307.895617901404
-59205.89734874161,-5096.817328054863
-58815.43394385029,-4767.905976467299
-58327.4278350628,-4342.90382972094
-57780.6406526465,-3860.6542590444174
-57225.71865979117,-3370.94689956804
-56716.31961906364,-2925.849197841962
-56299.29222256928,-2570.376873445722
-56006.15082837099,-2334.5499497452724
-55847.81599394285,-2228.579004125153
-55813.80464587658,-2242.197420350252
-55875.9527745722,-2348.1797929691124
-55995.64106642583,-2509.1092206996273
-56132.66651594461,-2685.7230606831413
-56253.57959202846,-2844.8601361721344
-56337.56062361039,-2965.2229377971066
-56378.652104767934,-3039.7964826834827
-56384.17386417628,-3074.658209432561
-56370.13968912547,-3084.831344455872
-56355.19929867528,-3088.5369169765586
-56354.87542513202,-3101.509695400504
-56377.6149075194,-3132.893635839461
-56423.52957325304,-3183.6822329785487
-56485.87074811595,-3247.885332025768
-56554.50414734968,-3315.8127777529503
-56620.13965615856,-3378.2883754733607
-56677.94680011981,-3430.400195348149
-56729.4585080742,-3473.601710405618
-56782.23469678662,-3515.529305391846
-56847.44627296997,-3567.6252998815457
-56936.15391197183,-3641.335341464009
-57055.42645595221,-3744.084964149908
-57205.47859803529,-3876.3065932634217
-57378.70581388173,-4030.469589974386
-57560.94622869041,-4192.460011461849
-57734.6587044038,-4344.94590907205
-57883.15088306371,-4471.761026449159
-57994.67548952789,-4562.025370436654
-58065.22953142518,-4612.79049020587
-58099.24081389941,-4629.431680589075
-58107.92148008082,-4623.681011246046
-58105.74538508988,-4609.904442571998
-58106.07351654331,-4600.760348552554
-58117.23710640448,-4603.572314324326
-58140.292893438906,-4618.541805180176
-58169.1959953456,-4639.371385020066
-58193.41225633658,-4656.12683013525
-58202.21903489659,-4659.456390343726
-58189.35494901134,-4644.822742756508
-58156.47058193912,-4615.334803963703
-58114.09546980239,-4582.126429832801
-58079.524787406015,-4561.925505699633
-58071.957864945405,-4572.296743851763
-58106.12255512119,-4625.783671096919
-58186.20976061335,-4724.599791218311
-58302.02180115278,-4857.490494422196
-58428.747465619526,-4999.895934845408
-58530.83023415063,-5117.711313772556
-58569.2521401308,-5173.984180201717
-58510.54383306517,-5137.066950463147
-58335.255365260135,-4988.283203691677
-58043.66260415045,-4727.2001113732285
-57657.144845021816,-4373.127124378852
-57214.77162708661,-3962.3516638782708
-56765.8717870055,-3541.648688194438
-56360.37956381775,-3159.5000985334013
-56039.28105618983,-2857.0040098041786
-55827.387362278976,-2660.5088712373254
-55729.9865779235,-2577.5664333871737
-55733.88724528132,-2596.980102580705
-55812.25898829112,-2692.743227607867
-55931.80470279542,-2830.7628662976786
-56060.37392006575,-2976.667595158447
-56173.21987862448,-3102.8388840049784
-56256.6369202014,-3193.1059589127876
-56308.50100134896,-3244.2098562670144
-56336.04227055638,-3263.991949071646
-56351.7969614648,-3267.0754076753065
-56368.98855957583,-3269.3826532440435
-56397.54761486254,-3283.033670719793
-56441.66037024742,-3312.964103509183
-56499.25636573625,-3356.058163774465
-56563.3388271422,-3402.8634420016197
-56624.64073438032,-3441.23949115652
-56674.827044055,-3460.7782399810058
-56709.38827335049,-3456.65404035846
-56729.47865999312,-3431.756588961105
-56742.21236850618,-3396.4725978861215
-56759.29736515392,-3366.1682281775543
-56794.29161702591,-3357.092848886685
-56859.132291693655,-3381.8881401264216
-56960.825650537896,-3446.012234148738
-57099.21801378291,-3546.136447393372
-57266.553850610646,-3671.008470138992
-57449.08727775106,-3804.557810284827
-57630.44085495648,-3930.3531808888483
-57795.85530552844,-4036.1052443632934
-57936.12224858951,-4116.873016714132
-58049.98154398749,-4176.001462456639
-58144.14445924896,-4223.494372175874
-58230.80111752522,-4272.31639653112
-58323.28791287376,-4333.783385021966
-58431.26588607053,-4413.529409774023
-58557.04463296888,-4509.412731248729
-58694.43556589,-4612.156285495177
-58830.75968463655,-4708.6633263252415
-58951.57664624311,-4787.056746534551
-59046.68011972134,-4841.839794252938
-59115.27967261119,-4877.387934206366
-59168.32083499301,-4908.349206421734
-59226.64370602407,-4956.38093242768
-59314.96183368207,-5043.757965352694
-59453.07901034038,-5185.432128135732
-59646.88014212051,-5381.7821516573185
-59882.03459399087,-5614.34139546183
-60122.83857356408,-5846.168280401311
-60317.28848978473,-6027.367584754191
-60407.68291144198,-6104.879253910187
-60344.3319902038,-6034.408036008805
-60098.84730099001,-5791.630061334852
-59673.36397449433,-5379.81025338147
-59102.98644472448,-4831.727380691623
-58450.5024502134,-4205.149630097285
-57794.47531516275,-3572.6858425676974
-57213.60207553632,-3008.23901626045
